term,year,submitted_at,started_at,attended,heard_web,heard_social,heard_email,heard_element,heard_peers,heard_other,reason_knew_choice,reason_web_enough,reason_schedule_conflict,reason_course_load,reason_no_notice,reason_other,had_prior_decision,changed_decision,decision_reason,useful_cc_qa,useful_cc_fusion,useful_is_inside,useful_is_google,useful_iti_expectation,useful_iti_security,useful_iti_lora,useful_iti_jobs,useful_admin_talk,liked_most,liked_least_improve,activities_helped,response_id,last_page,language,seed,last_action_at,heard_teachers,no_attendance_reason,decision_semester,activities_influenced,factor_professors,factor_courses,factor_ecci_events,factor_advanced_students,factor_study_plan,factor_salary,factor_job_market,factor_other,impact_is_activity,impact_iti_activity,impact_cc_activity,useful_intro_talk,useful_is_activity,useful_iti_activity,useful_cc_activity,low_usefulness_comment,chosen_emphasis,difficulty_cycle_1,difficulty_cycle_2,difficulty_cycle_3,difficulty_cycle_4,axis1_programming,axis2_programming,axis1_discrete_structures,axis2_discrete_structures,axis1_architecture,axis2_architecture,axis1_assembly,axis2_assembly,axis1_algorithms,axis2_algorithms,axis1_parallel_programming,axis2_parallel_programming,axis1_math_for_computing,axis2_math_for_computing,axis1_linear_algebra,axis2_linear_algebra,axis1_calculus,axis2_calculus,axis1_probability_stats,axis2_probability_stats,skill_teamwork,skill_ethics,skill_communication,skill_perseverance,skill_discipline,skill_collaboration,skill_responsibility,study_plan_comment,time_total,time_general_group,time_i01,time_i02,time_pc01,time_i03,time_na01,time_i04,time_s05,time_i06,time_s07,time_s08,time_s09,time_i10,time_feedback_group,time_r01,time_r02,time_r03,time_r04,useful_student_roundtable,useful_graduate_roundtable,useful_admin_myths_talk,useful_roundtable,c_324,c_2023_02_02_14_15_40,c_2,es,c_1066920111,c_2023_02_02_13_56_51,c_2023_02_02_14_15_40_2,si,no,si_2,no_2,no_3,si_3,col,si_4,col_2,i_semestre_del_1er_ano,parcialmente,no_4,si_5,no_5,no_6,si_6,si_7,si_8,col_3,col_4,col_5,col_6,c_5_muy_util,c_5_muy_util_2,c_5_muy_util_3,col_7,is_ingenieria_de_software,c_2_2,c_2_3,c_3,c_4,c_2_4,c_3_2,c_4_2,c_4_3,c_2_5,c_3_3,c_2_6,c_3_4,c_4_4,muy_alto_5,c_2_7,c_2_8,c_3_5,c_3_6,c_3_7,c_2_9,c_3_8,c_3_9,c_3_10,c_3_11,c_4_5,c_4_6,c_4_7,c_4_8,c_2_10,c_4_9,c_3_12,col_8,c_1128_41,c_82_17,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,c_1046_24
I Ciclo,2022,2022-06-28 15:43:32,2022-06-28 15:37:00,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,240,2,es,1776548191,2022-06-28 15:43:32,No,,I semestre del 1er año,No,No,No,No,No,No,No,No,Mis gustos personales,Ningún impacto,Ningún impacto,Ningún impacto,No asistí,,,,"Creo que los énfasis carecen de sentido, la mayoría de los estudiantes van a terminar en un trabajo normal y luego se va a adaptar sus carrera según sus gusto e intereses, además la elección de enfasis no provee ningun beneficio, pues muchos de los cursos los llevan la mayoria de los estudiantes.",CC: Ciencias de la Computación,3,2,Muy fácil: 1,Muy difícil: 5,4,2,3,3,2,Muy bajo 1,4,4,3,4,3,4,Muy bajo 1,Muy bajo 1,2,2,Muy bajo 1,Muy bajo 1,3,4,No he mejorado: 1,No he mejorado: 1,No he mejorado: 1,No he mejorado: 1,No he mejorado: 1,No he mejorado: 1,No he mejorado: 1,"La calidad de profesores deja mucho que desear, y las metodologías que se utilizan igual. Son muy pocos los profesores que si se preocupan por que los estudiantes aprendan, la gran mayoría parece que solo están para ganar un salario.",392.8,177.64,,,,,,,,,,,,,215.16,,,,,No asistí,2,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-28 16:19:52,2022-06-28 16:17:24,No,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,241,2,es,128736072,2022-06-28 16:19:52,No,Tiempo,I semestre del 2do año,,No,Sí,Sí,No,No,No,No,,,,,,,,,,ITI: Ingeniería de Tecnologías de la Información,3,3,4,Muy difícil: 5,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,,148.46,43.66,,,,,,,,,,,,,104.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-29 15:39:36,2022-06-29 15:35:32,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,242,2,es,1796249862,2022-06-29 15:39:36,Sí,,I semestre del 1er año,Parcialmente,No,Sí,No,No,Sí,Sí,No,,Bajo impacto,Bajo impacto,Bajo impacto,4,,,,,IS: Ingeniería de Software,2,2,3,Muy difícil: 5,3,4,3,3,2,2,2,Muy bajo 1,4,4,4,3,3,Muy alto 5,3,Muy alto 5,3,4,3,3,3,4,4,He mejorado mucho: 5,He mejorado mucho: 5,4,He mejorado mucho: 5,,243.45,103.43,,,,,,,,,,,,,140.02,,,,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-29 20:38:11,2022-06-29 20:09:25,Sí,No,Sí,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,243,2,es,946919099,2022-06-29 20:38:11,Sí,,II semestre del 2do año,Parcialmente,No,Sí,No,Sí,Sí,No,No,,Alto impacto,Bajo impacto,Bajo impacto,3,,,,,IS: Ingeniería de Software,2,3,Muy difícil: 5,Muy difícil: 5,3,2,2,3,Muy bajo 1,Muy bajo 1,2,3,3,4,3,3,4,Muy alto 5,Muy bajo 1,2,2,3,3,Muy alto 5,He mejorado mucho: 5,4,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,"Actualizar cursos,  por ejemplo: lenguaje ensamblador, considero que es importante tener un conocimiento al respecto; pero su proyecto integrador, podría cambiarse con el fin de hondar en lenguajes que se usen más en la actualidad.",1727.01,383.5,,,,,,,,,,,,,1343.51,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-29 20:40:20,2022-06-29 20:27:49,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,244,2,es,1275844892,2022-06-29 20:40:20,No,,I semestre del 2do año,Parcialmente,Sí,Sí,No,No,Sí,No,No,,Bajo impacto,Alto impacto,Bajo impacto,5 - Muy útil,,,,,ITI: Ingeniería de Tecnologías de la Información,3,3,4,Muy difícil: 5,3,4,3,3,4,Muy bajo 1,Muy bajo 1,2,3,4,4,4,3,4,2,4,3,4,3,4,4,3,4,He mejorado mucho: 5,3,4,2,,751.06,305.54,,,,,,,,,,,,,445.52,,,,,3,4,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-29 22:31:27,2022-06-29 22:25:14,Sí,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,245,2,es,559674793,2022-06-29 22:31:27,No,,II semestre del 2do año,Sí,No,Sí,No,No,Sí,No,No,,Bajo impacto,Bajo impacto,Bajo impacto,5 - Muy útil,,,,,IS: Ingeniería de Software,3,3,4,Muy difícil: 5,4,3,3,3,2,2,2,Muy bajo 1,4,4,4,4,4,Muy alto 5,3,3,3,3,3,3,3,4,4,He mejorado mucho: 5,4,3,4,,372.54,166.74,,,,,,,,,,,,,205.8,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-30 13:37:56,2022-06-30 13:34:35,Sí,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,246,2,es,1089759499,2022-06-30 13:37:56,No,,I semestre del 2do año,Parcialmente,No,Sí,No,Sí,Sí,No,No,,Alto impacto,Bajo impacto,Bajo impacto,3,,,,,IS: Ingeniería de Software,Muy fácil: 1,4,4,Muy difícil: 5,4,2,4,2,2,Muy bajo 1,2,Muy bajo 1,4,4,3,2,4,4,3,3,3,4,2,3,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,,201.15,100.43,,,,,,,,,,,,,100.72,,,,,No asistí,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-30 15:46:43,2022-06-30 15:41:22,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,247,2,es,336023622,2022-06-30 15:46:43,No,,II semestre del 2do año,Parcialmente,No,Sí,No,Sí,No,No,No,Familiares,Alto impacto,No asistí,Bajo impacto,3,,,,,IS: Ingeniería de Software,2,3,4,Muy difícil: 5,4,4,2,2,3,4,2,3,3,2,3,4,3,4,3,3,2,3,3,3,3,3,3,4,3,4,4,,320.69,110.23,,,,,,,,,,,,,210.46,,,,,5 - Muy útil,5 - Muy útil,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-30 15:45:07,2022-06-30 15:41:50,Sí,Sí,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,248,2,es,1010224540,2022-06-30 15:45:07,No,,II semestre del 2do año,Parcialmente,Sí,No,Sí,No,No,No,No,,Bajo impacto,Bajo impacto,Alto impacto,3,,,,,CC: Ciencias de la Computación,Muy fácil: 1,3,4,Muy difícil: 5,4,4,3,3,3,3,Muy alto 5,Muy alto 5,3,3,3,Muy alto 5,3,3,3,3,4,Muy alto 5,4,Muy alto 5,3,4,2,He mejorado mucho: 5,3,4,4,,196.67,90.57,,,,,,,,,,,,,106.1,,,,,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-30 17:36:52,2022-06-30 17:34:04,Sí,Sí,No,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,249,2,es,368664173,2022-06-30 17:36:52,Sí,,II semestre del 2do año,Parcialmente,Sí,Sí,No,Sí,No,Sí,No,,Bajo impacto,Bajo impacto,Alto impacto,5 - Muy útil,,,,,CC: Ciencias de la Computación,4,3,4,2,Muy alto 5,Muy alto 5,4,3,4,4,Muy alto 5,Muy alto 5,4,4,Muy alto 5,Muy alto 5,3,2,3,3,4,4,4,Muy alto 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,4,He mejorado mucho: 5,4,,167.11,67.96,,,,,,,,,,,,,99.15,,,,,No asistí,5 - Muy útil,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-06-30 22:12:35,2022-06-30 21:43:05,Sí,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,251,2,es,318079655,2022-06-30 22:12:35,Sí,,II semestre del 2do año,Parcialmente,No,Sí,No,No,Sí,Sí,No,,Bajo impacto,Bajo impacto,Bajo impacto,5 - Muy útil,,,,,IS: Ingeniería de Software,2,3,4,Muy difícil: 5,4,Muy alto 5,4,4,Muy bajo 1,Muy bajo 1,Muy bajo 1,Muy bajo 1,4,Muy alto 5,4,Muy alto 5,4,Muy alto 5,4,Muy alto 5,3,Muy alto 5,3,4,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,"El segundo semestre del segundo año es demasiado pesado, tal vez dejar menos carga de videos o trabajos puede ayudar a llevarlo mejor.",1770.23,197.73,,,,,,,,,,,,,1572.5,,,,,5 - Muy útil,5 - Muy útil,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-07-03 08:26:18,2022-07-03 08:22:19,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,252,2,es,2055506679,2022-07-03 08:26:18,No,,I semestre del 2do año,Parcialmente,Sí,Sí,No,No,No,Sí,No,,Bajo impacto,Bajo impacto,No asistí,3,,,,,IS: Ingeniería de Software,2,3,3,3,4,3,3,4,3,2,3,3,4,4,2,3,Muy alto 5,4,4,4,2,2,3,4,4,4,3,He mejorado mucho: 5,3,He mejorado mucho: 5,He mejorado mucho: 5,,238.33,99.13,,,,,,,,,,,,,139.2,,,,,No asistí,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-07-04 08:36:01,2022-07-04 08:32:02,No,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,253,2,es,914420950,2022-07-04 08:36:01,No,Se me olvidó asistir a las llamadas,II semestre del 2do año,,No,No,No,No,Sí,No,No,,,,,,,,,,CC: Ciencias de la Computación,2,3,4,3,4,4,2,2,Muy bajo 1,Muy bajo 1,3,Muy alto 5,4,Muy bajo 1,4,Muy alto 5,3,Muy bajo 1,4,3,Muy bajo 1,Muy bajo 1,2,Muy bajo 1,4,4,He mejorado mucho: 5,No he mejorado: 1,No he mejorado: 1,4,No he mejorado: 1,,238.59,69.43,,,,,,,,,,,,,169.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-07-04 10:17:31,2022-07-04 10:11:51,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,254,2,es,2054349237,2022-07-04 10:17:31,No,,II semestre del 2do año,Sí,No,Sí,Sí,No,Sí,No,No,,Bajo impacto,Bajo impacto,Alto impacto,No asistí,,,,,CC: Ciencias de la Computación,3,4,4,Muy difícil: 5,4,3,2,Muy bajo 1,2,Muy bajo 1,3,3,Muy alto 5,Muy alto 5,3,3,3,2,4,3,Muy alto 5,Muy alto 5,3,4,4,3,2,3,2,3,2,,340.57,170.74,,,,,,,,,,,,,169.83,,,,,No asistí,5 - Muy útil,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-07-04 11:24:46,2022-07-04 11:19:52,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,255,2,es,231443410,2022-07-04 11:24:46,No,,II semestre del 2do año,Sí,No,Sí,Sí,No,Sí,No,No,,Bajo impacto,Alto impacto,Bajo impacto,5 - Muy útil,,,,,ITI: Ingeniería de Tecnologías de la Información,3,4,4,Muy difícil: 5,4,4,4,4,3,2,3,4,4,4,4,Muy alto 5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,He mejorado mucho: 5,,295.15,176.2,,,,,,,,,,,,,118.95,,,,,5 - Muy útil,5 - Muy útil,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-07-04 22:37:40,2022-07-04 22:34:08,Sí,No,Sí,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,256,2,es,230979335,2022-07-04 22:37:40,No,,II semestre del 2do año,Parcialmente,No,Sí,No,No,Sí,Sí,Sí,,Alto impacto,Ningún impacto,Bajo impacto,5 - Muy útil,,,,,IS: Ingeniería de Software,Muy fácil: 1,2,Muy difícil: 5,Muy difícil: 5,Muy alto 5,Muy alto 5,2,2,2,Muy bajo 1,Muy bajo 1,Muy bajo 1,4,Muy alto 5,4,4,3,3,Muy bajo 1,Muy bajo 1,Muy bajo 1,Muy bajo 1,Muy bajo 1,3,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,,211.41,100.35,,,,,,,,,,,,,111.06,,,,,4,5 - Muy útil,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-07-05 08:42:19,2022-07-05 08:39:03,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,257,2,es,761129565,2022-07-05 08:42:19,No,,II semestre del 2do año,Sí,No,Sí,No,No,No,No,No,,Alto impacto,No asistí,Alto impacto,5 - Muy útil,,,,,IS: Ingeniería de Software,2,3,Muy difícil: 5,Muy difícil: 5,Muy alto 5,Muy alto 5,4,3,2,Muy bajo 1,2,Muy bajo 1,3,Muy bajo 1,4,4,4,Muy alto 5,3,2,3,2,3,3,4,4,4,4,4,4,4,,196.38,93.98,,,,,,,,,,,,,102.4,,,,,5 - Muy útil,5 - Muy útil,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Ciclo,2022,2022-07-05 21:59:11,2022-07-05 21:51:08,No,Sí,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,258,2,es,384565263,2022-07-05 21:59:11,No,"Ya había asistido a las del año pasado, además de que ya tenía  claro el énfasis que quería.",II semestre del 1er año,,No,Sí,No,Sí,Sí,Sí,Sí,,,,,,,,,,ITI: Ingeniería de Tecnologías de la Información,Muy fácil: 1,2,Muy fácil: 1,Muy difícil: 5,3,3,3,2,3,2,Muy alto 5,Muy alto 5,4,4,3,Muy alto 5,Muy alto 5,Muy alto 5,4,Muy alto 5,Muy alto 5,Muy alto 5,4,Muy alto 5,He mejorado mucho: 5,He mejorado mucho: 5,3,4,No he mejorado: 1,He mejorado mucho: 5,4,"Es fundamental que la enseñanza sobre elaboración de pseudocódigo y demás elementos para el diseño de algoritmos(ej: diagramas UMl y de flujo), sea dada en cursos iniciales como lo son introducción a la computación o programación I, ya que facilita la elaboración y entendimiento de código. Además, hay cursos cuya materia necesita ser actualizada, como lo es el caso del curso de Fundamentos de Arquitectura.",482.48,94.21,,,,,,,,,,,,,388.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-19 15:51:33,2022-10-19 15:46:48,Sí,Sí,Sí,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,261,2,es,1810978913,2022-10-19 15:51:33,No,,I semestre del 2do año,Parcialmente,No,No,No,No,Sí,No,Sí,,,,,4,,,,,ITI: Ingeniería de Tecnologías de la Información,2,3,3,4,4,Muy alto 5,3,3,2,2,Muy bajo 1,3,4,Muy alto 5,3,Muy alto 5,2,3,2,3,2,3,3,4,He mejorado mucho: 5,He mejorado mucho: 5,4,He mejorado mucho: 5,4,4,4,,284.79,110.49,,,,,,,,,,,,,174.3,,,,,,,4,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-20 07:53:09,2022-10-20 07:47:09,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,265,2,es,1979250957,2022-10-20 07:53:09,No,,II semestre del 2do año,Parcialmente,Sí,No,No,No,No,Sí,No,,,,,3,,,,"Creo que deberían mostrar un poco más que se hace en cada una de las ramas, cómo mostrando más imágenes de los talleres y etc.",CC: Ciencias de la Computación,2,3,4,Muy difícil: 5,4,Muy alto 5,3,Muy bajo 1,Muy alto 5,Muy alto 5,3,3,4,Muy alto 5,4,Muy alto 5,4,2,4,2,4,4,4,4,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,Estos dos primeros años hay cursos los cuales no son impartidos de la manera adecuada y esto es un problema a futuro porque para algunos podría volverse un bache,359.25,157.11,,,,,,,,,,,,,202.14,,,,,,,1 - Nada útil,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-20 08:53:08,2022-10-20 08:47:07,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,266,2,es,2005128343,2022-10-20 08:53:08,Sí,,I semestre del 2do año,No,Sí,No,No,No,Sí,Sí,No,,,,,2,,,,,CC: Ciencias de la Computación,3,2,3,Muy difícil: 5,3,4,Muy bajo 1,2,3,4,3,4,4,4,3,Muy alto 5,Muy alto 5,Muy alto 5,3,Muy alto 5,3,4,2,4,He mejorado mucho: 5,4,4,3,4,He mejorado mucho: 5,He mejorado mucho: 5,,361.66,104.84,,,,,,,,,,,,,256.82,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-20 09:16:49,2022-10-20 09:08:18,Sí,No,Sí,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,267,2,es,1807253933,2022-10-20 09:16:49,Sí,,II semestre del 2do año,Parcialmente,Sí,Sí,No,Sí,Sí,No,No,,,,,4,,,,,CC: Ciencias de la Computación,Muy fácil: 1,2,3,Muy difícil: 5,Muy alto 5,Muy alto 5,3,3,Muy bajo 1,Muy bajo 1,3,3,Muy alto 5,Muy alto 5,4,Muy alto 5,Muy alto 5,4,4,4,4,Muy alto 5,3,Muy alto 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,Hay cursos en los que la enseñanza es particularmente deficiente y eso puede ser perjudicial a futuro.,512.01,182.68,,,,,,,,,,,,,329.33,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-20 09:45:05,2022-10-20 09:36:33,No,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,269,2,es,1691718777,2022-10-20 09:45:05,No,"Tengo claro cuál énfasis quiero escoger, y en el semestre en el que se pide elegir énfasis no hay tiempo suficiente como para asistir a charlas muy largas",I semestre del 2do año,,Sí,Sí,No,Sí,No,No,No,,,,,,,,,No es que fueran poco útiles. Es que consumen mucho tiempo que actualmente no tengo,CC: Ciencias de la Computación,3,4,3,Muy difícil: 5,4,3,3,2,2,Muy bajo 1,4,4,4,Muy alto 5,4,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,4,Muy alto 5,2,3,He mejorado mucho: 5,He mejorado mucho: 5,4,He mejorado mucho: 5,He mejorado mucho: 5,4,He mejorado mucho: 5,"El segundo semestre del segundo año debería se reestructurado. Está completamente desbalanceado y el hecho de que muchos alumnos hayan partido su bloque de cursos para llevar este semestre separado los atrasa enormemente en la carrera. No es una cuestión de que este semestre filtre o no a los alumnos que deberían quedarse en la carrera, sino que hasta para los alumnos excelentes y disciplinados este semestre les ha exigido más de lo que la Universidad recomienda en un proceso de enseñanza.",512.07,192.11,,,,,,,,,,,,,319.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-20 10:15:24,2022-10-20 10:03:01,No,No,No,No,No,Sí,,,,,,,,,,,,,,,,,,,,,,,271,2,es,2108927546,2022-10-20 10:15:24,No,"No logré ver wn el correo invitaciones a las actividades, aunque anteriormente en otros semestres si asistí",II semestre del 2do año,,Sí,Sí,No,No,Sí,Sí,Sí,,,,,,,,,Debería haber más información acerca del ámbito laboral,CC: Ciencias de la Computación,Muy fácil: 1,Muy fácil: 1,4,Muy difícil: 5,4,3,4,4,4,3,Muy alto 5,Muy alto 5,4,3,4,4,Muy alto 5,Muy alto 5,4,4,3,4,Muy alto 5,Muy alto 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,4,4,He mejorado mucho: 5,He mejorado mucho: 5,El segundo semestre del segundo año esta muy cargado y el tiempo es asfixiante por lo que llevar el bloque completo es muy difícil aunque uno dedique tiempo extra.,742.82,492.31,,,,,,,,,,,,,250.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-20 10:27:44,2022-10-20 10:13:37,Sí,Sí,Sí,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,272,2,es,2054338685,2022-10-20 10:27:44,Sí,,II semestre del 2do año,Parcialmente,Sí,Sí,Sí,Sí,Sí,No,No,,,,,5 - Muy útil,,,,,CC: Ciencias de la Computación,Muy fácil: 1,2,3,Muy difícil: 5,Muy alto 5,Muy alto 5,3,3,3,2,3,3,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,4,3,4,Muy alto 5,3,4,4,Muy alto 5,4,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,,847.81,297.45,,,,,,,,,,,,,550.36,,,,,,,No asistí,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-20 10:18:47,2022-10-20 10:13:55,Sí,Sí,Sí,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,273,2,es,1085020115,2022-10-20 10:18:47,Sí,,II semestre del 2do año,Parcialmente,Sí,Sí,Sí,No,Sí,No,No,,,,,4,,,,"La información brindada, que es de mucha ayuda, tiende a volverse repetitiva.",CC: Ciencias de la Computación,2,2,3,Muy difícil: 5,Muy alto 5,Muy alto 5,3,3,2,2,2,2,Muy alto 5,Muy alto 5,3,3,3,2,3,2,4,Muy alto 5,3,3,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,,292.92,134.59,,,,,,,,,,,,,158.33,,,,,,,No asistí,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
